text,class
783626269195776001,Informa la PGR que secuestro de María Villar fue negociado desde reclusorio LasNoticiasConDanielle ,Mexico
783625798053797888,Estamos en vivo LasNoticiasConDanielle @daniellemx_ sigue la transmisión en vivo  ,Mexico
783624097963966464,Florida se mantiene en alerta máxima por el paso del huracán Matthew LasNoticiasConDanielle ,Mexico
783623769046650880,Huracán Matthew deja 3 muertos en Haití y 4 en República Dominicana  LasNoticiasConDanielle ,Mexico
783623119311347712,Secuestro de María Villar Galaz se operó desde el Reclusorio Oriente  ,Mexico
783623067318693888,LasNoticiasConDanielle estamos en vivo @daniellemx_ en @Canal_Estrellas ,Mexico
783623021282066432,"Guerrero, primer lugar en desapariciones forzadas  ",Mexico
783622254206734336,"Guerreo, primer lugar en desapariciones forzadas en México LasNoticiasConDanielle ",Mexico
783622097775898624,Asalto en carretera Tixtla- Chilpancingo deja 3 personas muertas LasNoticiasConDanielle ,Mexico
783621843693412352,"Asesinan a 4 jóvenes evangelizadores en Michocán, continúan las investigaciones LasNoticiasConDanielle ",Mexico
783621781106073600,"Inicia LasNoticiasconDanielle, conducido por @daniellemx_, síguelo en vivo por Internet en  ",Mexico
783607884416450560,Un raspón en la rodilla pone en riesgo la vida de una niña venezolana  ,Mexico
783606686732865537,"RT @Foro_TV: Última Hora: Nobel de Química es para Jean-Pierre Sauvage, Sir J. Fraser Stoddart y Bernard L. Feringa por el Diseño de Máquin…",Mexico
783592770124582912,Hijo de Ronald Reagan dice que su padre no apoyaría a la 'basura' de Trump  ,Mexico
783577642201210880,Llama @billclinton 'sistema loco' al Obamacare y da munición a Trump  ,Mexico
783562481344114688,Carolina del Sur desaloja a un millón de personas por el huracán Matthew  ,Mexico
783547355970859008,"Diferencia de creencias, móvil del asesinato de sacerdote: Procurador de Michoacán  ",Mexico
783544962541510656,Buscan a los presuntos asesinos del catedrático de la UNAM cuyo cuerpo fue encontrado sepultado en el jardín de su… ,Mexico
783538657550630912,10EnPunto confirmó que Cuauhtémoc Blanco firmó un contrato millonario para ser candidato a la alcaldía de Cuernava… ,Mexico
783537567958462464,"'Las Mangas del Chaleco', Chapultepec18 @lopezdoriga  ",Mexico
783535476724629504,"'Lo que no se hubiera visto de no ser por las redes', en Chapultepec18 @lopezdoriga  ",Mexico
783534543794044928,"Enrique Peña Nieto y Eruviel Ávila inauguraron el teleférico en Ecatepec, Edomex 10EnPunto @DeniseMaerker ",Mexico
783534270828650496,El secuestro de la española María Villar se gestó en las entrañas del Reclusorio Oriente 10EnPunto @DeniseMaerker ,Mexico
783534085021036544,'A veces me siento culpable por decirle que estudiara': madre de normalista desaparecido Chapultepec18… ,Mexico
783533908516335616,"El dolor de los padres de los normalistas desaparecidos de Ayotzinapa, en Chapultepec18 @lopezdoriga… ",Mexico
783533664252661760,"A 2 años de Ayotzinapa, así es la vida de los padres de normalistas desaparecidos Chapultepec18 @lopezdoriga… ",Mexico
783533293027360768,"Las entrañas del dolor de la normal de Ayotzinapa, en Chapultepec18 @lopezdoriga  ",Mexico
783531390809800704,'Es momento de que ciudadanos exijamos una ley de seguridad nacional': @MaElenaMorera Chapultepec18 @lopezdoriga… ,Mexico
783530105700249600,Cuesta más indignarse cuando matan a un militar que a un civil: @MaElenaMorera Chapultepec18 @lopezdoriga… ,Mexico
783529805539057664,Unas 30 organizaciones se pronunciaron por la emboscada en Culiacán: @MaElenaMorera Chapultepec18 @lopezdoriga… ,Mexico
783529657010417664,Cuando matan a un militar sin consecuencias matan un pedazo del Estado: @MaElenaMorera Chapultepec18 @lopezdoriga… ,Mexico
783529503339515905,@MaElenaMorera habla sobre la emboscada a militares en Sinaloa Chapultepec18 @lopezdoriga  ,Mexico
783528872709066752,El Secretario de la Defensa advirtió que no quedará impune la emboscada en Sinaloa Chapultepec18 @lopezdoriga… ,Mexico
783528428175851520,"La emboscada a militares en Culiacán, Sinaloa en Chapultepec18 @lopezdoriga  ",Mexico
783527252894085120,Declaraciones contradictorias revelaron la verdad en el asesinato de León Serment Chapultepec18 @lopezdoriga… ,Mexico
783527020319875073,Las investigaciones revelaron que el hijo de León Serment planeó matar a sus padres Chapultepec18 @lopezdoriga… ,Mexico
783526451337367552,La esposa de León Serment no vio la cara de los agresores de su esposo Chapultepec18 @lopezdoriga… ,Mexico
783526022113271808,"Así fue la trama del asesinato del cineasta León Serment, planeado por su hijo Chapultepec18 @lopezdoriga… ",Mexico
783525695456702464,"Los hechos del asesinato del cineasta León Serment, en Chapultepec18 @lopezdoriga  ",Mexico
783524666929451008,Ya inicia Chapultepec18 con @lopezdoriga por @Canal_Estrellas ,Mexico
783522158848991233,El huracán Matthew deja 3 muertos en Haití  ,Mexico
783519676622073856,"Además de informar de lo que pasa en el mundo, estamos ConectandoCon las mejores películas y series en @blim",Mexico
783519646985117696,La Universidad Veracruzana atiende caso de alumna desaparecida  ,Mexico
783518888894009344,"RT @tdn_twit: Además de la información deportiva, estamos ConectandoCon @NTelevisa_com para enterarnos de todo lo que pasa en nuestro mund…",Mexico
783514582828609536,'Condones gigantes' invaden Portugal por campaña de esterilización de animales  ,Mexico
783512060562903041,Asesinan a catedrático de la UNAM; lo entierran en su casa en la CDMX  ,Mexico
783510035070496769,"El caso del ataque a militares en Sinaloa, a las 11:30 pm por Chapultepec18 con @lopezdoriga ",Mexico
783509729431527428,10EnPunto Hablamos con @fj_tdn de las sanciones que recibiría la Selección de México tras gritos considerados disc… ,Mexico
783509575773200384,Migrante oaxaqueño ganó concurso con sus tacos y quesadillas en EU 10EnPunto con @DeniseMaerker… ,Mexico
783509199892262913,Federación Mexicana de Futbol apelará la multa por gritos considerados discriminatorios 10EnPunto @DeniseMaerker… ,Mexico
783507971091238912,"Ediles electas siguen esperando ser restituidas, tras ser electas en Chiapas 10EnPunto con @DeniseMaerker… ",Mexico
783507411143274496,La firma del contrato sí es la de CuauhtémocBlanco 10EnPunto con @DeniseMaerker  ,Mexico
783507171975630848,Cuauhtémoc Blanco sí firmó un contrato para ser alcalde de Cuernavaca 10EnPunto con @DeniseMaerker… ,Mexico
783506356787482625,Javier Corral rindió protesta como Gobernador de Chihuahua 10EnPunto con @DeniseMaerker  ,Mexico
783505529347854336,"Estamos en vivo 10EnPunto con @DeniseMaerker 
En Facebook: 
Y en  ",Mexico
783505221905297408,El volcán de Colima sigue registrando actividad 10EnPunto con @DeniseMaerker  ,Mexico
783504739153563648,"En Coatzacoalcos, piden ayuda por el clima de inseguridad en la ciudad 10EnPunto con @DeniseMaerker… ",Mexico
783504318146109440,EPN inaugura el teleférico Mexicable; beneficiará a 29 mil pasajeros al día 10EnPunto con @DeniseMaerker… ,Mexico
783503863009509376,"Alumnos toman clases en la banqueta, afuera de la escuela, en protesta 10EnPunto con @DeniseMaerker… ",Mexico
783503659136987137,Cesan a 11 profesores de una primaria por no presentarse a clases por asistir a marchas 10EnPunto @DeniseMaerker… ,Mexico
783503368522043392,Procurador de la CDMX asegura que los casos de secuestro disminuyeron 10EnPunto con @DeniseMaerker… ,Mexico
783503230823194624,ConectandoCon las historias de @DeniseMaerker en 10EnPunto,Mexico
783503078272008192,Buscan a estudiantes por asesinato de un maestro de la UNAM 10EnPunto con @DeniseMaerker  ,Mexico
783502682279387136,El secuestro de la ciudadana española se planeó desde el Reclusorio Oriente 10EnPunto con @DeniseMaerker… ,Mexico
783502048201408512,Ya inicia 10EnPunto con @DeniseMaerker por @Canal_Estrellas ,Mexico
783501045401989120,"RT @Foro_TV: El análisis de las investigaciones contra gobiernos estatales por desvío de recursos, este miércoles en @FtvAPublica con @mari…",Mexico
783499477860618240,Capturan cocodrilo de río de más de tres metros en Guerrero  ,Mexico
783498220743852033,Empresarios de Coatzacoalcos Veracruz piden ayuda al @gobmx ante la ola de violencia; ciudadanos llaman a crear autodefensas 10EnPunto,Mexico
783496957323083776,"Google presenta Pixel, su nuevo smartphone  ",Mexico
783494458771968001,El equipo de 10EnPunto sobrevoló el volcán de Colima; hay alerta por fragmentos del domo que podrían colapsar en cualquier momento,Mexico
783492627811348481,"RT @Foro_TV: 'La Fundación Trump pone dinero en sus bolsillos, la de los Clinton no': @timkaine Debates2016 ",Mexico
783492606529417217,RT @Foro_TV: 'La fundación Clinton es una plataforma para tener su propia burocracia': @mike_pence Debates2016 ,Mexico
783491929669505024,Muere mujer de un infarto tras chocar en Paseo de la Reforma CDMX  ,Mexico
783490110608121856,"RT @Foro_TV: 'Estábamos doblegando a Irán, no los han sancionado por seguir con su programa nuclear': @mike_pence Debates2016 ",Mexico
783490075803869184,RT @Foro_TV: 'El manejo de Hillary condujo a la invasión de Ucrania': @timkaine Debates2016 ,Mexico
783489414366425088,Dólar cierra en $19.71 en bancos capitalinos  ,Mexico
783487768613654528,RT @Foro_TV: 'Si no sabes la diferencia entre un dictador y un gobernante debes volver a la escuela': @timkaine Debates2016 ,Mexico
783487735289884672,RT @Foro_TV: 'Trump tiene negocios con oligarcas rusos ligados a Putin': @timkaine Debates2016 ,Mexico
783487713815040000,"RT @Foro_TV: 'Si Rusia ataca civiles en Alepo, EEUU debe prepararse para tomar las armas si es necesario': @mike_pence Debates2016 ",Mexico
783487679266627584,RT @Foro_TV: 'Debemos establecer zonas seguras en Siria': @mike_pence Debates2016 ,Mexico
783486958270111744,"Esta noche, no te pierdas Chapultepec18 con @lopezdoriga por @Canal_Estrellas ",Mexico
783486944898494464,¿Cómo puede un hijo mandar a matar a sus padres? El análisis del caso del cineasta León Serment en Chapultepec18 c… ,Mexico
783484387061010432,Muestran a Trump y a Hillary con los pantalones caídos  ,Mexico
783481860282257408,Partido Republicano declara ganador a @mike_pence sin aún debatir con @timkaine  ,Mexico
783479375035498497,El huracán Matthew deja 3 muertos en Haití  ,Mexico
783476841034252288,Policía repliega a integrantes de la CETEG  ,Mexico
783475546684399616,ConectandoCon el instante en que nace la noticia,Mexico
783474324254654465,Asesinan a catedrático de la UNAM; lo entierran en su casa en la CDMX  ,Mexico
783473977549131776,RT @Foro_TV: En Vivo: Inicia el debate entre los candidatos a la vicepresidencia de EU  ,Mexico
783473028428599296,ConectandoCon un mundo de información en movimiento,Mexico
783471879109697536,A las 11:30 pm no te pierdas Chapultepec18 con @lopezdoriga por @Canal_Estrellas ,Mexico
783469285888884737,Toma protesta @EnriqueOchoaR a nuevos integrantes del CEN del @PRI_Nacional  ,Mexico
783466769059119104,Sanciona Contraloría CDMX a 492 servidores públicos  ,Mexico
783464275192979456,Por aire y tierra refuerzan seguridad en tres municipios de Veracruz  ,Mexico
783461733176340480,Wall Street cierra a la baja tras expectativas del Brexit  ,Mexico
783459216224841728,"Una semana después, los saldos del debate favorecen a @HillaryClinton TercerGrado por Leopoldo Gómez… ",Mexico
783456776628871168,No te pierdas a las 11:30 pm Chapultepec18 con @lopezdoriga por @Canal_Estrellas ,Mexico
783454185475960832,"Antes de salir del trabajo, prepara tu ruta con Waze:  ",Mexico
783451668285382656,Bolsa Mexicana cierra con ganancia de 0.65%  ,Mexico
783449177749647360,Controlan incendio en Refinería Lázaro Cárdenas en Minatitlán Veracruz  ,Mexico
783446630473302016,En dos días determinarán destino final del buque Burgos en Veracruz  ,Mexico
783444117003042817,Inauguran trabajos de la 73 Asamblea General del SITATYR en la CDMX  ,Mexico
783441652493025280,"Esta noche, no te pierdas Chapultepec18 con @lopezdoriga por @Canal_Estrellas ",Mexico
783439082592534528,Se reunirá @JuanManSantos con @AlvaroUribeVel para destrabar los diálogos de paz  ,Mexico
783436570871394304,Ojo del huracán Matthew llega a Cuba  ,Mexico
783434090905276416,Carolina del Sur desaloja a un millón de personas por el huracán Matthew  ,Mexico
783431534439239680,Policía y universitarios en paro se enfrentan en Sudáfrica  ,Mexico
783429021296128000,"Guerrero, primer lugar en desapariciones forzadas  ",Mexico
783426562804842496,Se reúne @JoseAMeadeK con el presidente del BERD  ,Mexico
783423982972329984,"Italia y España, los más beneficiados de la Unión Europea  ",Mexico
783421463172907009,Inaugura @ruizmassieu la muestra 'México 1900-1950' en París  ,Mexico
783418979062865920,BCE acelera compras de activos en septiembre  ,Mexico
783416434764414976,Haitianos fingen ser africanos en Tijuana: INM  ,Mexico
783413921201786884,Llaman al ex gobernador Rodrigo Medina a aclarar cuentas  ,Mexico
783411470566580224,Negociadores del gobierno colombiano y FARC se reúnen en Cuba  ,Mexico
783409124079833088,El Nobel de Física fue otorgado a tres científicos británicos por sus descubrimientos sobre los estados extraños d… ,Mexico
783406373216354304,Las Bolsas europeas cierran el día con ganancias  ,Mexico
783405172273782784,AlAireConPaola sexólogo habla sobre la transexualidad y las condiciones en las que se genera ,Mexico
783403905220808704,París muestra relectura del arte mexicano del Siglo XX: @rtovarydeteresa   ,Mexico
783403632628670464,"Estetoscopio Medina Chaires da su opinión sobre los supuestos malos tratos que recibe Joaquín 'El Chapo' Guzmán,… ",Mexico
783401423606157312,Mujer de 61 años es considerada una de las modelos más bellas de NewYork AlAireConPaola @VIVImartinez01 ,Mexico
783401334682812416,"Teleférico 'Mexicable Ecatepec', el primero en su tipo en América Latina: @EPN  ",Mexico
783399060409577472,"Una semana después, los saldos del debate favorecen a @HillaryClinton: TercerGrado por Leopoldo Gómez… ",Mexico
783396942076342272,"Gracias por acompañarnos en LasNoticiasconKarlaIberia, los esperamos mañana en punto de las 2:30PM ",Mexico
783396499313000448,"Datos y cifras de la población transgénero en México,  LasNoticiasconKarlaIberia  ",Mexico
783396441100136448,LasNoticiasconKarlaIberia tiene todos los detalles del ámbito deportivo con @EnriqueBurak ,Mexico
783395778404442112,"Asesinan a profesor de derecho de la @UNAM_MX, lo hallan enterrado en patio de su casa LasNoticiasconKarlaIberia… ",Mexico
783395106078486528,"Noticiaenunaimagen recorre @Pontifex_es Amatrice, Italia, ciudad devastada por terremoto… ",Mexico
783395045290438656,"Noticiaenunaimagen recorre @Pontifex_es Amatrice, Italia, ciudad devastada por terremoto… ",Mexico
783394966521479168,"Noticiaenunaimagen recorre @Pontifex_es Amatrice, Italia, ciudad devastada por terremoto… ",Mexico
783394620491206660,"Se cumplen 100 años  del natalicio de Consuelito Velázquez, compositora de Bésame mucho  AlAireConPaola… ",Mexico
783394403796783104,"Exposición de arte mexicano brilla en Francia, los detalles en LasNoticiasconKarlaIberia  ",Mexico
783393940053618688,Noticiaenunaslíneas alumnos de la @UNAM_MX ganan concurso de robótica de la @NASA LasNoticiasconKarlaIberia… ,Mexico
783393600222728193,Se reúnen @ManceraMiguelMX y @JoseAMeadeK para revisar el presupuesto de la CDMX LasNoticiasconKarlaIberia… ,Mexico
783393465015164929,Se reúnen @ManceraMiguelMX y @JoseAMeadeK para revisar el presupuesto de la CDMX LasNoticiasconKarlaIberia… ,Mexico
783393432345600000,Esta es la canción en la que Fonseca participó con RingoStar por la paz en Colombia AlAireConPaola… ,Mexico
783392621083385858,"Mujer africana con seis meses de embarazo busca refugio en EEUU, la historia en LasNoticiasconKarlaIberia… ",Mexico
783392079573647362,"Fuertes lluvias en todo el país por entrada de frente frío, LasNoticiasconKarlaIberia  ",Mexico
783391905241440260,"Critica Hillary evasiones fiscales de Trump, asegura que lo hace desde hace 20 años LasNoticiasConDanielle… ",Mexico
783391729907077120,Desbordamiento del río la Magdalena deja severos daños al sur de la CDMX  LasNoticiasconKarlaIberia… ,Mexico
783391165475348481,"Cesa la @SEP_mx a maestros de la CDMX por incurrir en faltas, LasNoticiasconKarlaIberia  ",Mexico
783390946184486912,"¿Quieres eliminar el estrés? 
el cardio-box te ayuda a lograrlo  AlAireConPaola @diegodimarcos… ",Mexico
783390050570514432,César Duarte dejó hoy la gubernatura de Chihuahua. Te presentamos un recuento de su polémica administración. ,Mexico
783389793208049664,"El negocio alterno de policías-parquímetros, en Juárez y Cuauhtemoc LasNoticiasconKarlaIberia ",Mexico
783389017366667264,Desorganización causa disturbios entre migrantes haitianos en módulo de atención de Tijuana… ,Mexico
783387500458942464,"Inicia LasNoticiasconKarlaIberia, conducido por @karlaiberia, síguelo en vivo por Internet en… ",Mexico
783387407013994498,"Estudiantes mantienen cerrada Vocacional 5, exigen la destitución del director del plantel AlAireConPaola… ",Mexico
783385458688430080,"Conoce a Lea T, la famosa modelo transexual AlAireConPaola @VIVImartinez01 ",Mexico
783382982639759360,Vecinos de Santa Fe y autoridades formarán frente contra la delincuencia en la zona AlAireConPaola… ,Mexico
783381900677177344,"Detienen a presuntos homicidas de sacerdote en Michoacán, víctima conocía a sus agresores LasNoticiasConDanielle… ",Mexico
783379169942134785,Revelan foto de 'El Kevin' rescatado en enfrentamiento entre  convoy armado y militares LasNoticiasConDanielle… ,Mexico
783377184131915776,"Acepta @realDonaldTrump haber usado la ley fiscal de forma legal para beneficiar sus negocios, los detalles en… ",Mexico
783376678781267968,Se pronostican lluvias para hoy en la zona centro y norte del país AlAireConPaola ClimaAlAire… ,Mexico
783375979334946816,"ElNúmerodelDía: 911 será el nuevo número para emergencias, autoridades sancionarán llamas con situaciones falsas… ",Mexico
783374106112561152,"Luis González de Alba, dirigente estudiantil del 1968, planeó su muerte durante meses DespiertaconLoret ",Mexico
783371242959089664,"Tras el primer debate contra @realDonaldTrump, @HillaryClinton tiene ventaja de 5 puntos con el 47% de la preferenc… ",Mexico
783367316381630465,"LasNoticiasConDanielle presenta una cronología del plagio de María Villar, española asesinada por un grupo delicti… ",Mexico
783364627144937472,Analizan @RoyCampos @JavierTello_ y @gabrielguerrac el debate entre líderes de @PRI_Nacional @AccionNacional y… ,Mexico
783363964813975552,"AMLO se negó a asistir al debate en DespiertaconLoret, @RoyCampos @JavierTello_ y @gabrielguerrac, coinciden en q… ",Mexico
783362264527020032,"Fotógrafa canadiense fue asesinada en Yucatán por un chofer de autobús, el móvil fue robo, aseguran autoridades… ",Mexico
783357598854635521,Autoridades permitieron al equipo de DespiertaconLoret ingresar a dos centros de arraigo en Chihuahua y… ,Mexico
783357560120225792,"El caso del sacerdote asesinado en Michoacán está resuelto, dice el procurador, pero los detenidos no han confesad… ",Mexico
783357459767304192,"RT @ciudad_segura: Bloqueo afecta la circulación en Ferrocarril Río Frío ambos sentidos y Oriente 259, col. Agrícola Oriental, IZC. 
Altern…",Mexico
783354059067568128,Habitantes de Naucalpan protestan contra la inseguridad y por los últimos feminicidios registrados en la zona… ,Mexico
783351257863852032,"Él es Uriel, joven transgénero que logró obtener su certificado de estudios con los datos de su nueva identidad… ",Mexico
783349659527852033,"En PeladitoyenlaBoca, EstetoscopioMedinaChaires denuncia varias empresas fantasma de los hermanos Moreira en… ",Mexico
783346706746183681,"Una niña de cuatro años recibió un dispositivo que ayuda a bombear de manera mecánica la sangre, la historia en… ",Mexico
783346095472599040,Analizan @RoyCampo @JavierTello_ y @gabrielguerrac el debate entre líderes de @PRI_Nacional @AccionNacional y… ,Mexico
783343413592817664,"Diferencia de creencias, móvil del asesinato de sacerdote: Procurador de Michoacán  ",Mexico
783339942063673344,RT @MetrobusCDMX: Por manifestantes en Leyes de Reforma sevicio temporal en linea 2 únicamente de Tacubaya a Del Moral. Tome previsiones,Mexico
783339919179603968,"RT @ciudad_segura: Vehículo descompuesto afecta un carril de extrema derecha sobre Anillo Periférico al norte y Viaducto, col. Tacubaya, MI…",Mexico
783334813918834688,"Los asesinos del sacerdote de Michoacán convivieron con él minutos antes de someterlo y asesinarlo, según… ",Mexico
783330063261507584,Llegan a San Luis Río Colorado decenas de migrantes africanos  ,Mexico
783324805411901440,"RT @OVIALCDMX: Cerrada la circulación en AvXochimilco a la altura de Calle 5 en dirección al Poniente, por manifestantes. AlternativaVial…",Mexico
783320990302539777,Mantienen alerta en el volcán de Colima por constante flujo de lava  ,Mexico
783318310653988864,Huracán 'Matthew' se ubica a 100 kilómetros de Haití  ,Mexico
783315814044794880,Liberan a ocho normalistas detenidos en Michoacán  ,Mexico
783313349853478912,Gobierno federal se compromete a regresar la tranquilidad a Colima  ,Mexico
783310765004578817,Realizan homenaje póstumo a soldados caídos en Sinaloa  ,Mexico
783308255330271233,¡Otra vez! Caos vial por desbordamiento del río Magdalena  ,Mexico
783306335077044224,Uno de ellos será la mano derecha del próximo presidente de EEUU. Hoy debaten y éste es su perfil político ,Mexico
783306272175030272,"David Thouless, Duncan Haldane y Michael Kosterlitz reciben premio Nobel de Física 2016 AlAireConPaola ",Mexico
783302968812511232,Niña de 4 años es la beneficiaria del primer trasplante artificial de corazón en México AlAireConPaola ,Mexico
783302491504906240,"AlAireConPaola estamos en vivo @Paola_Rojas_H, sigue la transmisión por internet   ",Mexico
783301911252316160,Se mantiene @HillaryClinton  6 puntos arriba en preferencias de voto AlAireConPaola ,Mexico
783299485740863488,"Detienen a los asesinos del sacerdote de Michoacán, autoridades confirman que agresores conocían a la víctima… ",Mexico
783299272158552064,Se desborda río en la delegación Magdalena Contreras por intensas lluvias AlAireConPaola ,Mexico
783298676760252417,Protección Civil emite emergencia por intensa actividad del volcán de fuego en Colima AlAireConPaola ,Mexico
783298196856377344,"Se disculpa @Emilio_Gamboa_ por aterrizar en zona protegida, asegura que fue un error AlAireConPaola ",Mexico
783296113881120769,AlAireConPaola estamos en vivo sigue la transmisión por internet @Paola_Rojas_H   ,Mexico
783294962221719552,"Cae árbol en casa de lamina de Veracruz, muere niño de 2 años y mujer de 58 AlAireConPaola ",Mexico
783294128280920064,'La identidad de género es inmutable desde el nacimiento': David Barrios AlAireConPaola  ,Mexico
783293533616640000,"La transexualidad se presenta en 1 de cada 11 mil 900 hombres y 1 de cada 300 mil 400 mujeres, indica sexólogo… ",Mexico
783292599385755648,AlAireConPaola el sexólogo David Barrios habla sobre la transexualidad  ,Mexico
783291796537372672,"Inicia AlAireconPaola, conducido por @Paola_Rojas_H, síguelo en vivo por Internet en  ",Mexico
783291081710563328,La impulsividad de @realDonaldTrump contrasta con la preparación de @HillaryClinton: TercerGrado por Leopoldo Góme… ,Mexico
783290412496658432,'Luis González de Alba eligió su vida y su muerte' @aguilarcamin DespiertaconLoret ,Mexico
783285976420405248,"Grupo civil marcha en Naucalpan contra feminicidios, exigen mayor seguridad DespiertaconLoret ",Mexico
783285138604130304,Huracán Matthew toca tierra en Haití @Archie_clima DespiertaconLoret ,Mexico
783284647740354560,"María Villar, víctima circunstancial de grupo delictivo, indican autoridades DespiertaconLoret ",Mexico
783283567275061248,Francotirador yihadista asesina a fotorreportero holandés en Libia DespiertaconLoret ,Mexico
783282244622307328,"Debe PRD promover un modelo económico alternativo, indica @JavierTello_ DespiertaconLoret  ",Mexico
783281532190400512,AMLO decidió no ponerse a nivel de dirigente de partido por estrategia': @RoyCampos DespiertaconLoret… ,Mexico
783280656432312320,"PRD no puede ganar solo las elecciones, explica @JavierTello_ DespiertaconLoret  ",Mexico
783280222464389120,Asegura @gabrielguerrac que @Ale_BarralesM tuvo un discurso sólido DespiertaconLoret  ,Mexico
783279902543925249,"PRI PAN se disputan el derecho a competir con Morena, asegura @JavierTello_ DespiertaconLoret… ",Mexico
783279588805783553,'@RicardoAnayaC tuvo que ser más propositivo y menos crítico': @gabrielguerrac  ,Mexico
783278970393415682,"DespiertaconLoret: @RoyCampo @JavierTello_ @gabrielguerrac
analizan el debate entre dirigentes del PRI PAN Y… ",Mexico
783276698338889728,En exclusiva DespiertaconLoret presenta reportaje especial de las cárceles ilegales en Chihuahua ,Mexico
783276414837460992,"Caso del sacerdote Alfredo López Guillén, ya quedó resuelto, asegura procuraduría del estado DespiertaconLoret… ",Mexico
783275886585925632,'El sacerdote fue asesinado por diferencia de creencias': Procurador de Michoacán  DespiertaconLoret… ,Mexico
783275169888382976,"No hay indicios de que homicidas del sacerdote fueran militares, asegura @MichoacanPGJ DespiertaconLoret… ",Mexico
783274670590001152,En vivo; procurador de Michoacán habla de los homicidas del sacerdote en la entidad DespiertaconLoret… ,Mexico
783274411826618368,"Homicidas de sacerdote de Michoacán conocían a su víctima, confirma PGJM DespiertaconLoret ",Mexico
783274067394564096,Tribunal de EU rechaza política migratoria propuesta por @BarackObama DespiertaconLoret ,Mexico
783273246929981440,A la cabeza @HillaryClinton en preferencias de voto según encuesta del @CNN DespiertaconLoret ,Mexico
783271195470733312,"Se realiza primer trasplante artificial de corazón en el país, niña jalisciense es la beneficiada DespiertaconLoret ",Mexico
783270251530031106,"Mathew llega a categoría 4, alerta en las islas del caribe DespiertaconLoret @Archie_clima",Mexico
783268954722697219,Tres británicos ganan el Premio Nobel de Física 2016  ,Mexico
783268264344510464,"Inicia DespiertaconLoret, conducido por @CarlosLoret, síguelo en vivo por Internet en  ",Mexico
783267695361789952,A unas semanas de la elección de EU @HillaryClinton repunta en preferencias de voto LasNoticiasConDanielle ,Mexico
783266263099252736,Continúan actividad del volcán en Colima LasNoticiasConDanielle ,Mexico
783265741512466434,Liberan a los 8 normalistas que permanecían detenidos en Michoacán LasNoticiasConDanielle ,Mexico
783265486096044032,Confirma @Emilio_Gamboa_ que por error aterrizó en el arrecife Alacranes LasNoticiasConDanielle ,Mexico
783265130960289792,TercerGrado: Una semana después del debate entre @HillaryClinton y @realDonaldTrump. la columna de Leopoldo Gómez… ,Mexico
783265041470541824,"EN DIRECTO en Periscope: DespiertaconLoret @anafvega presenta un adelanto, nos vemos a las 6:30 ",Mexico
783264449356451840,El dólar se mantiene en 19.74 LasNoticiasConDanielle ,Mexico
783263115219578880,Gobierno federal confirma cifras de violencia de género en México LasNoticiasConDanielle ,Mexico
783262214392209408,"Detiene a homicida de la fotógrafa Bárbara McClatchie Andrews asesinada en Yucatán, el culpable era su chofer… ",Mexico
783261678460768257,Identifican y detienen a  presunto asesino de MaríaVillar LasNoticiasConDanielle ,Mexico
783260658708217856,"Si Jesús viviera no rechazaría a un transexual, afirma el papa Francisco  ",Mexico
783260218687754240,"Chiapas, considerado el estado más seguro de la República LasNoticiasConDanielle ",Mexico
783259798028496896,Detiene a presuntos asesinos de sacerdote de Michoacán LasNoticiasConDanielle,Mexico
783259570315591680,"Inicia LasNoticiasconDanielle, conducido por @daniellemx_, síguelo en vivo por Internet en  ",Mexico
783259232514613249,"Ya comienzan LasNoticiasConDanielle, en la agenda: Feminicidios en México, el caso de María Villar y detalles del… ",Mexico
783258778976124928,LasNoticiasConDanielle iniciamos con la información que debes saber @daniellemx_ en vivo en @Canal_Estrellas ,Mexico
783245493203787776,Detienen a supuesto homicida de la ciudadana española María Villar Galaz  ,Mexico
783230370556833792,"Transportistas, en contra de sacar de circulación a dobles remolques  ",Mexico
783215237617094656,Santos abre el diálogo con Uribe para encaminar la paz en Colombia  ,Mexico
783200122230497280,"Hijos de 'El Chapo', autores de ataque a militares: Gobernador de Sinaloa  ",Mexico
783184984181964800,"El 911 sustituye a números de emergencia, no a números de denuncia: SNS  ",Mexico
783169855377793024,Alcaldesa de París condena asalto a Kim Kardashian  ,Mexico
783167433175543808,Migrantes africanos y haitianos desbordan la frontera de Tijuana en busca de refugio en los EEUU; reportan disturbi… ,Mexico
783167285427044352,Disparan gas pimienta contra jubilados griegos  ,Mexico
783164767217287168,Número de emergencias 911 contribuye a mejorar seguridad y justicia: @EPN  ,Mexico
783162293198655488,Lunes negro en favor del aborto en Polonia  ,Mexico
783160468437295104,¿Por qué le dieron el Premio Nobel de Medicina al japonés Yoshinori Ohsumi? 10EnPunto con @DeniseMaerker ,Mexico
783159736166445056,Detienen a supuesto homicida de la ciudadana española María Villar Galaz  ,Mexico
783158719680880641,Se intensifican operativos en Sinaloa tras las emboscada que dejó 5 militares muertos en Culiacán 10EnPunto… ,Mexico
783157527529725952,"Un helicóptero privado donde viajaba el senador Emilio Gamboa aterrizó de manera ilegal en el Arrecife Alacranes, e… ",Mexico
783157224743067648,Asesinan a líder de una organización civil en Tuxtepec Oaxaca  ,Mexico
783154762371964928,Remesas a México subieron 6.61% entre enero y agosto: @Banxico  ,Mexico
